"year","movies_name","total_gross","opening_week","opening_date","quarter","quarter_total","quarter_mean","quarter_median","quarter_over_year_gross","quarter_variance","quarter_st_dev"
"1983","Silkwood",35615609,1218322,1983-12-16,"4",698066904,23268896.8,16694971,0.275805750583741,497517243482538,22305094.5634072
"1983","Uncommon Valor",30503151,3144367,1983-12-16,"4",698066904,23268896.8,16694971,0.275805750583741,497517243482538,22305094.5634072
"1983","Two of a Kind",23646952,3344942,1983-12-16,"4",698066904,23268896.8,16694971,0.275805750583741,497517243482538,22305094.5634072
"1983","The Rescuers (Re-issue)",2.1e+07,2111582,1983-12-16,"4",698066904,23268896.8,16694971,0.275805750583741,497517243482538,22305094.5634072
"1983","D.C. Cab",16134627,1564530,1983-12-16,"4",698066904,23268896.8,16694971,0.275805750583741,497517243482538,22305094.5634072
"1983","Gorky Park",15856028,1290754,1983-12-16,"4",698066904,23268896.8,16694971,0.275805750583741,497517243482538,22305094.5634072
"1983","To Be or Not to Be (1983)",13030214,1020958,1983-12-16,"4",698066904,23268896.8,16694971,0.275805750583741,497517243482538,22305094.5634072
"1983","The Man Who Loved Women",10964231,1347032,1983-12-16,"4",698066904,23268896.8,16694971,0.275805750583741,497517243482538,22305094.5634072
"1984","Hot Dog... The Movie",20307325,4506756,1984-01-13,"1",549133724,32301983.7647059,19928200,0.173530338307793,719378175049414,26821226.2033154
"1984","Angel",17488564,2214824,1984-01-13,"1",549133724,32301983.7647059,19928200,0.173530338307793,719378175049414,26821226.2033154
"1984","Broadway Danny Rose",10600497,953794,1984-01-27,"1",549133724,32301983.7647059,19928200,0.173530338307793,719378175049414,26821226.2033154
"1984","Weekend Pass",21058033,1451676,1984-02-03,"1",549133724,32301983.7647059,19928200,0.173530338307793,719378175049414,26821226.2033154
"1984","Reckless",8289916,2446016,1984-02-03,"1",549133724,32301983.7647059,19928200,0.173530338307793,719378175049414,26821226.2033154
"1984","Unfaithfully Yours (1984)",19928200,3774126,1984-02-10,"1",549133724,32301983.7647059,19928200,0.173530338307793,719378175049414,26821226.2033154
"1984","Footloose",80035402,8556935,1984-02-17,"1",549133724,32301983.7647059,19928200,0.173530338307793,719378175049414,26821226.2033154
"1984","Blame It on Rio",18644570,3437660,1984-02-17,"1",549133724,32301983.7647059,19928200,0.173530338307793,719378175049414,26821226.2033154
"1984","Lassiter",17513452,5027583,1984-02-17,"1",549133724,32301983.7647059,19928200,0.173530338307793,719378175049414,26821226.2033154
"1984","Against All Odds",21689062,3766128,1984-03-02,"1",549133724,32301983.7647059,19928200,0.173530338307793,719378175049414,26821226.2033154
"1984","Splash",69821334,6174059,1984-03-09,"1",549133724,32301983.7647059,19928200,0.173530338307793,719378175049414,26821226.2033154
"1984","Children of the Corn",14568989,2042821,1984-03-09,"1",549133724,32301983.7647059,19928200,0.173530338307793,719378175049414,26821226.2033154
"1984","Ice Pirates",14255801,4358022,1984-03-16,"1",549133724,32301983.7647059,19928200,0.173530338307793,719378175049414,26821226.2033154
"1984","Tank",11302884,4035960,1984-03-16,"1",549133724,32301983.7647059,19928200,0.173530338307793,719378175049414,26821226.2033154
"1984","Police Academy",81198894,8570007,1984-03-23,"1",549133724,32301983.7647059,19928200,0.173530338307793,719378175049414,26821226.2033154
"1984","Romancing the Stone",76572238,5105741,1984-03-30,"1",549133724,32301983.7647059,19928200,0.173530338307793,719378175049414,26821226.2033154
"1984","Greystoke: The Legend of Tarzan",45858563,6517732,1984-03-30,"1",549133724,32301983.7647059,19928200,0.173530338307793,719378175049414,26821226.2033154
"1984","The Gods Must Be Crazy",30031783,231693,1984-04-06,"2",1181137667,42183488.1071429,22560674,0.373248281765676,3093921397046874,55623029.3767507
"1984","Moscow on the Hudson",25068724,3536687,1984-04-06,"2",1181137667,42183488.1071429,22560674,0.373248281765676,3093921397046874,55623029.3767507
"1984","Up the Creek",11708269,3210882,1984-04-06,"2",1181137667,42183488.1071429,22560674,0.373248281765676,3093921397046874,55623029.3767507
"1984","Hard to Hold",11113806,3410001,1984-04-06,"2",1181137667,42183488.1071429,22560674,0.373248281765676,3093921397046874,55623029.3767507
"1984","Where the Boys Are (1984)",10530000,3665088,1984-04-06,"2",1181137667,42183488.1071429,22560674,0.373248281765676,3093921397046874,55623029.3767507
"1984","Friday the 13th: Final Chapter",32980880,11183148,1984-04-13,"2",1181137667,42183488.1071429,22560674,0.373248281765676,3093921397046874,55623029.3767507
"1984","Iceman",7343032,1836120,1984-04-13,"2",1181137667,42183488.1071429,22560674,0.373248281765676,3093921397046874,55623029.3767507
"1984","Swing Shift",6650206,2270136,1984-04-13,"2",1181137667,42183488.1071429,22560674,0.373248281765676,3093921397046874,55623029.3767507
"1984","Breakin'",38682707,6047686,1984-05-04,"2",1181137667,42183488.1071429,22560674,0.373248281765676,3093921397046874,55623029.3767507
"1984","Sixteen Candles",23686027,4461520,1984-05-04,"2",1181137667,42183488.1071429,22560674,0.373248281765676,3093921397046874,55623029.3767507
"1984","The Bounty",8613462,2622306,1984-05-04,"2",1181137667,42183488.1071429,22560674,0.373248281765676,3093921397046874,55623029.3767507
"1984","Hardbodies",7121719,2684599,1984-05-04,"2",1181137667,42183488.1071429,22560674,0.373248281765676,3093921397046874,55623029.3767507
"1984","Alphabet City",7035585,1172292,1984-05-04,"2",1181137667,42183488.1071429,22560674,0.373248281765676,3093921397046874,55623029.3767507
"1984","The Natural",47951979,5088381,1984-05-11,"2",1181137667,42183488.1071429,22560674,0.373248281765676,3093921397046874,55623029.3767507
"1984","Firestarter",17080167,4726660,1984-05-11,"2",1181137667,42183488.1071429,22560674,0.373248281765676,3093921397046874,55623029.3767507
"1984","Indiana Jones and the Temple of Doom",179870271,25337110,1984-05-23,"2",1181137667,42183488.1071429,22560674,0.373248281765676,3093921397046874,55623029.3767507
"1984","Star Trek III: The Search for Spock",76471046,16673295,1984-06-01,"2",1181137667,42183488.1071429,22560674,0.373248281765676,3093921397046874,55623029.3767507
"1984","Streets of Fire",8089290,2426500,1984-06-01,"2",1181137667,42183488.1071429,22560674,0.373248281765676,3093921397046874,55623029.3767507
"1984","Ghostbusters",229242989,13578151,1984-06-08,"2",1181137667,42183488.1071429,22560674,0.373248281765676,3093921397046874,55623029.3767507
"1984","Gremlins",148168459,12511634,1984-06-08,"2",1181137667,42183488.1071429,22560674,0.373248281765676,3093921397046874,55623029.3767507
"1984","Beat Street",16595791,5218040,1984-06-08,"2",1181137667,42183488.1071429,22560674,0.373248281765676,3093921397046874,55623029.3767507
"1984","The Karate Kid",90815558,5031753,1984-06-22,"2",1181137667,42183488.1071429,22560674,0.373248281765676,3093921397046874,55623029.3767507
"1984","Rhinestone",21435321,5459726,1984-06-22,"2",1181137667,42183488.1071429,22560674,0.373248281765676,3093921397046874,55623029.3767507
"1984","Top Secret!",20458340,4406205,1984-06-22,"2",1181137667,42183488.1071429,22560674,0.373248281765676,3093921397046874,55623029.3767507
"1984","The Pope of Greenwich Village",6836201,1544624,1984-06-22,"2",1181137667,42183488.1071429,22560674,0.373248281765676,3093921397046874,55623029.3767507
"1984","Bachelor Party",38435947,4573530,1984-06-29,"2",1181137667,42183488.1071429,22560674,0.373248281765676,3093921397046874,55623029.3767507
"1984","Conan the Destroyer",31042035,6958872,1984-06-29,"2",1181137667,42183488.1071429,22560674,0.373248281765676,3093921397046874,55623029.3767507
"1984","Cannonball Run II",28078073,8323948,1984-06-29,"2",1181137667,42183488.1071429,22560674,0.373248281765676,3093921397046874,55623029.3767507
"1984","The Last Starfighter",28733290,6011695,1984-07-13,"3",584398884,24349953.5,20990077.5,0.184674390981707,265023836186465,16279552.7022847
"1984","The Muppets Take Manhattan",25534703,4416022,1984-07-13,"3",584398884,24349953.5,20990077.5,0.184674390981707,265023836186465,16279552.7022847
"1984","Revenge of the Nerds",40874452,1513090,1984-07-20,"3",584398884,24349953.5,20990077.5,0.184674390981707,265023836186465,16279552.7022847
"1984","The Neverending Story",20158808,4325823,1984-07-20,"3",584398884,24349953.5,20990077.5,0.184674390981707,265023836186465,16279552.7022847
"1984","Best Defense",19265302,7872297,1984-07-20,"3",584398884,24349953.5,20990077.5,0.184674390981707,265023836186465,16279552.7022847
"1984","Purple Rain",68392977,7766201,1984-07-27,"3",584398884,24349953.5,20990077.5,0.184674390981707,265023836186465,16279552.7022847
"1984","The Jungle Book (re-issue) (1984)",23456945,5291670,1984-07-27,"3",584398884,24349953.5,20990077.5,0.184674390981707,265023836186465,16279552.7022847
"1984","The Philadelphia Experiment",8103330,1877000,1984-08-03,"3",584398884,24349953.5,20990077.5,0.184674390981707,265023836186465,16279552.7022847
"1984","Red Dawn (1984)",38376497,8230381,1984-08-10,"3",584398884,24349953.5,20990077.5,0.184674390981707,265023836186465,16279552.7022847
"1984","Cloak and Dagger",9719952,2862025,1984-08-10,"3",584398884,24349953.5,20990077.5,0.184674390981707,265023836186465,16279552.7022847
"1984","Tightrope",48143579,9156545,1984-08-17,"3",584398884,24349953.5,20990077.5,0.184674390981707,265023836186465,16279552.7022847
"1984","The Woman in Red",25308147,3159811,1984-08-17,"3",584398884,24349953.5,20990077.5,0.184674390981707,265023836186465,16279552.7022847
"1984","Dreamscape",12145169,2257627,1984-08-17,"3",584398884,24349953.5,20990077.5,0.184674390981707,265023836186465,16279552.7022847
"1984","Oxford Blues",8793152,2486418,1984-08-24,"3",584398884,24349953.5,20990077.5,0.184674390981707,265023836186465,16279552.7022847
"1984","Bolero",8914881,4579240,1984-08-31,"3",584398884,24349953.5,20990077.5,0.184674390981707,265023836186465,16279552.7022847
"1984","A Soldier's Story",21821347,156383,1984-09-14,"3",584398884,24349953.5,20990077.5,0.184674390981707,265023836186465,16279552.7022847
"1984","Ninja 3: The Domination",7610785,1727546,1984-09-14,"3",584398884,24349953.5,20990077.5,0.184674390981707,265023836186465,16279552.7022847
"1984","Amadeus",51564280,505276,1984-09-21,"3",584398884,24349953.5,20990077.5,0.184674390981707,265023836186465,16279552.7022847
"1984","All of Me",36403064,5803848,1984-09-21,"3",584398884,24349953.5,20990077.5,0.184674390981707,265023836186465,16279552.7022847
"1984","Places in the Heart",34901614,274279,1984-09-21,"3",584398884,24349953.5,20990077.5,0.184674390981707,265023836186465,16279552.7022847
"1984","The Evil That Men Do",13102025,4538400,1984-09-21,"3",584398884,24349953.5,20990077.5,0.184674390981707,265023836186465,16279552.7022847
"1984","Irreconcilable Differences",12414210,3076894,1984-09-28,"3",584398884,24349953.5,20990077.5,0.184674390981707,265023836186465,16279552.7022847
"1984","The Wild Life",11020375,4001400,1984-09-28,"3",584398884,24349953.5,20990077.5,0.184674390981707,265023836186465,16279552.7022847
"1984","Country",9640000,24443,1984-09-28,"3",584398884,24349953.5,20990077.5,0.184674390981707,265023836186465,16279552.7022847
"1984","Teachers",27774237,7013366,1984-10-05,"4",849812255,27413298.5483871,22812411,0.268546988944824,1586272776062943,39828040.073081
"1984","Thief of Hearts",10435015,3091670,1984-10-19,"4",849812255,27413298.5483871,22812411,0.268546988944824,1586272776062943,39828040.073081
"1984","The Little Drummer Girl",7828841,2632719,1984-10-19,"4",849812255,27413298.5483871,22812411,0.268546988944824,1586272776062943,39828040.073081
"1984","The Razor's Edge",6551987,2411311,1984-10-19,"4",849812255,27413298.5483871,22812411,0.268546988944824,1586272776062943,39828040.073081
"1984","The Terminator",38371200,4020663,1984-10-26,"4",849812255,27413298.5483871,22812411,0.268546988944824,1586272776062943,39828040.073081
"1984","Terror in the Aisles",10004817,4009866,1984-10-26,"4",849812255,27413298.5483871,22812411,0.268546988944824,1586272776062943,39828040.073081
"1984","Body Double",8801940,2837978,1984-10-26,"4",849812255,27413298.5483871,22812411,0.268546988944824,1586272776062943,39828040.073081
"1984","The Killing Fields",34700291,32181,1984-11-02,"4",849812255,27413298.5483871,22812411,0.268546988944824,1586272776062943,39828040.073081
"1984","A Nightmare on Elm Street",25504513,1271000,1984-11-09,"4",849812255,27413298.5483871,22812411,0.268546988944824,1586272776062943,39828040.073081
"1984","Oh, God! You Devil!",21538850,5560001,1984-11-09,"4",849812255,27413298.5483871,22812411,0.268546988944824,1586272776062943,39828040.073081
"1984","Missing in Action",22812411,6101460,1984-11-16,"4",849812255,27413298.5483871,22812411,0.268546988944824,1586272776062943,39828040.073081
"1984","Night of the Comet",14418922,3580578,1984-11-16,"4",849812255,27413298.5483871,22812411,0.268546988944824,1586272776062943,39828040.073081
"1984","Just the Way You Are",7889694,2291803,1984-11-16,"4",849812255,27413298.5483871,22812411,0.268546988944824,1586272776062943,39828040.073081
"1984","Supergirl",14296438,5738249,1984-11-21,"4",849812255,27413298.5483871,22812411,0.268546988944824,1586272776062943,39828040.073081
"1984","Falling in Love",11129057,2293710,1984-11-21,"4",849812255,27413298.5483871,22812411,0.268546988944824,1586272776062943,39828040.073081
"1984","Beverly Hills Cop",234760478,15214805,1984-12-05,"4",849812255,27413298.5483871,22812411,0.268546988944824,1586272776062943,39828040.073081
"1984","2010",40400657,7393361,1984-12-07,"4",849812255,27413298.5483871,22812411,0.268546988944824,1586272776062943,39828040.073081
"1984","City Heat",38348988,6301694,1984-12-07,"4",849812255,27413298.5483871,22812411,0.268546988944824,1586272776062943,39828040.073081
"1984","Dune",30925690,6025091,1984-12-14,"4",849812255,27413298.5483871,22812411,0.268546988944824,1586272776062943,39828040.073081
"1984","Starman",28744356,2872022,1984-12-14,"4",849812255,27413298.5483871,22812411,0.268546988944824,1586272776062943,39828040.073081
"1984","A Passage to India",27187653,84580,1984-12-14,"4",849812255,27413298.5483871,22812411,0.268546988944824,1586272776062943,39828040.073081
"1984","The Cotton Club",25928721,2903603,1984-12-14,"4",849812255,27413298.5483871,22812411,0.268546988944824,1586272776062943,39828040.073081
"1984","1984",8430492,29897,1984-12-14,"4",849812255,27413298.5483871,22812411,0.268546988944824,1586272776062943,39828040.073081
"1984","Runaway",6770587,1198279,1984-12-14,"4",849812255,27413298.5483871,22812411,0.268546988944824,1586272776062943,39828040.073081
"1984","Pinocchio (Re-issue) (1984)",26414038,3769251,1984-12-21,"4",849812255,27413298.5483871,22812411,0.268546988944824,1586272776062943,39828040.073081
"1984","Protocol",26186631,3427840,1984-12-21,"4",849812255,27413298.5483871,22812411,0.268546988944824,1586272776062943,39828040.073081
"1984","Micki and Maude",26080861,2742458,1984-12-21,"4",849812255,27413298.5483871,22812411,0.268546988944824,1586272776062943,39828040.073081
"1984","The Flamingo Kid",23859382,2015076,1984-12-21,"4",849812255,27413298.5483871,22812411,0.268546988944824,1586272776062943,39828040.073081
"1984","Johnny Dangerously",17124395,2947746,1984-12-21,"4",849812255,27413298.5483871,22812411,0.268546988944824,1586272776062943,39828040.073081
"1984","Breakin' 2: Electric Boogaloo",15101131,2921030,1984-12-21,"4",849812255,27413298.5483871,22812411,0.268546988944824,1586272776062943,39828040.073081
"1984","The River",11489982,30027,1984-12-21,"4",849812255,27413298.5483871,22812411,0.268546988944824,1586272776062943,39828040.073081
"1985","Tuff Turf",9369329,1509380,1985-01-11,"1",483354613,23016886.3333333,17130087,0.16946539528951,293143331872477,17121429.0254195
"1985","The Falcon and the Snowman",17130087,2358846,1985-01-25,"1",483354613,23016886.3333333,17130087,0.16946539528951,293143331872477,17121429.0254195
"1985","Tomboy",14100000,1723935,1985-01-25,"1",483354613,23016886.3333333,17130087,0.16946539528951,293143331872477,17121429.0254195
"1985","Witness",68706993,4539990,1985-02-08,"1",483354613,23016886.3333333,17130087,0.16946539528951,293143331872477,17121429.0254195
"1985","Mischief",8692426,2618460,1985-02-08,"1",483354613,23016886.3333333,17130087,0.16946539528951,293143331872477,17121429.0254195
"1985","Fantasia (Re-issue) (1985)",8194726,980798,1985-02-08,"1",483354613,23016886.3333333,17130087,0.16946539528951,293143331872477,17121429.0254195
"1985","The Breakfast Club",45875171,5107599,1985-02-15,"1",483354613,23016886.3333333,17130087,0.16946539528951,293143331872477,17121429.0254195
"1985","Vision Quest",12993175,2651665,1985-02-15,"1",483354613,23016886.3333333,17130087,0.16946539528951,293143331872477,17121429.0254195
"1985","The Sure Thing",18135531,3124782,1985-03-01,"1",483354613,23016886.3333333,17130087,0.16946539528951,293143331872477,17121429.0254195
"1985","Missing in Action II: The Beginning",10755447,3868515,1985-03-01,"1",483354613,23016886.3333333,17130087,0.16946539528951,293143331872477,17121429.0254195
"1985","The Purple Rose of Cairo",10631333,114095,1985-03-01,"1",483354613,23016886.3333333,17130087,0.16946539528951,293143331872477,17121429.0254195
"1985","Mask",48230162,135499,1985-03-08,"1",483354613,23016886.3333333,17130087,0.16946539528951,293143331872477,17121429.0254195
"1985","Lost in America",10179000,154877,1985-03-15,"1",483354613,23016886.3333333,17130087,0.16946539528951,293143331872477,17121429.0254195
"1985","The Last Dragon",25754284,5254359,1985-03-22,"1",483354613,23016886.3333333,17130087,0.16946539528951,293143331872477,17121429.0254195
"1985","Friday the 13th - Part V",21930418,8032883,1985-03-22,"1",483354613,23016886.3333333,17130087,0.16946539528951,293143331872477,17121429.0254195
"1985","Porky's Revenge (Part III)",20518905,6207507,1985-03-22,"1",483354613,23016886.3333333,17130087,0.16946539528951,293143331872477,17121429.0254195
"1985","Baby: Secret of the Lost Legend",14972297,4035147,1985-03-22,"1",483354613,23016886.3333333,17130087,0.16946539528951,293143331872477,17121429.0254195
"1985","Police Academy 2: Their First Assignment",55600000,10675896,1985-03-29,"1",483354613,23016886.3333333,17130087,0.16946539528951,293143331872477,17121429.0254195
"1985","Desperately Seeking Susan",27398584,1526098,1985-03-29,"1",483354613,23016886.3333333,17130087,0.16946539528951,293143331872477,17121429.0254195
"1985","The Care Bears Movie",22934622,3725001,1985-03-29,"1",483354613,23016886.3333333,17130087,0.16946539528951,293143331872477,17121429.0254195
"1985","Return of the Jedi (Re-issue)",11252123,3209056,1985-03-29,"1",483354613,23016886.3333333,17130087,0.16946539528951,293143331872477,17121429.0254195
"1985","Ladyhawke",18432000,3450536,1985-04-12,"2",681004774,32428798.7619048,18432000,0.238762060226688,1132005557518410,33645290.2724647
"1985","Cat's Eye",13086298,3451191,1985-04-12,"2",681004774,32428798.7619048,18432000,0.238762060226688,1132005557518410,33645290.2724647
"1985","Moving Violations",10627754,3469488,1985-04-19,"2",681004774,32428798.7619048,18432000,0.238762060226688,1132005557518410,33645290.2724647
"1985","Just One of the Guys",11528900,3307171,1985-04-26,"2",681004774,32428798.7619048,18432000,0.238762060226688,1132005557518410,33645290.2724647
"1985","Stick",8489518,3358299,1985-04-26,"2",681004774,32428798.7619048,18432000,0.238762060226688,1132005557518410,33645290.2724647
"1985","Code of Silence",20345361,5512461,1985-05-03,"2",681004774,32428798.7619048,18432000,0.238762060226688,1132005557518410,33645290.2724647
"1985","Gotcha!",10806919,2360484,1985-05-03,"2",681004774,32428798.7619048,18432000,0.238762060226688,1132005557518410,33645290.2724647
"1985","Rambo: First Blood Part II",150415432,20176217,1985-05-22,"2",681004774,32428798.7619048,18432000,0.238762060226688,1132005557518410,33645290.2724647
"1985","Brewster's Millions",40833132,9858905,1985-05-22,"2",681004774,32428798.7619048,18432000,0.238762060226688,1132005557518410,33645290.2724647
"1985","A View to a Kill",50327960,10687114,1985-05-24,"2",681004774,32428798.7619048,18432000,0.238762060226688,1132005557518410,33645290.2724647
"1985","Fletch",50612888,7022970,1985-05-31,"2",681004774,32428798.7619048,18432000,0.238762060226688,1132005557518410,33645290.2724647
"1985","The Goonies",61389680,9105913,1985-06-07,"2",681004774,32428798.7619048,18432000,0.238762060226688,1132005557518410,33645290.2724647
"1985","Perfect",12918858,4222810,1985-06-07,"2",681004774,32428798.7619048,18432000,0.238762060226688,1132005557518410,33645290.2724647
"1985","Prizzi's Honor",26657534,4234537,1985-06-14,"2",681004774,32428798.7619048,18432000,0.238762060226688,1132005557518410,33645290.2724647
"1985","Secret Admirer",8622757,2414984,1985-06-14,"2",681004774,32428798.7619048,18432000,0.238762060226688,1132005557518410,33645290.2724647
"1985","D.A.R.Y.L.",7840873,2649832,1985-06-14,"2",681004774,32428798.7619048,18432000,0.238762060226688,1132005557518410,33645290.2724647
"1985","Cocoon",76113124,7936427,1985-06-21,"2",681004774,32428798.7619048,18432000,0.238762060226688,1132005557518410,33645290.2724647
"1985","Lifeforce",11603545,4209136,1985-06-21,"2",681004774,32428798.7619048,18432000,0.238762060226688,1132005557518410,33645290.2724647
"1985","Return to Oz",11137801,2844895,1985-06-21,"2",681004774,32428798.7619048,18432000,0.238762060226688,1132005557518410,33645290.2724647
"1985","Pale Rider",41410568,9119111,1985-06-28,"2",681004774,32428798.7619048,18432000,0.238762060226688,1132005557518410,33645290.2724647
"1985","St. Elmo's Fire",37803872,6128157,1985-06-28,"2",681004774,32428798.7619048,18432000,0.238762060226688,1132005557518410,33645290.2724647
"1985","Back to the Future",210609762,11152500,1985-07-03,"3",783693383,27989049.3928571,19291603,0.274764955922471,1403052331608089,37457340.1566113
"1985","The Emerald Forest",24468550,4345150,1985-07-05,"3",783693383,27989049.3928571,19291603,0.274764955922471,1403052331608089,37457340.1566113
"1985","Mad Max Beyond Thunderdome",36230219,7283714,1985-07-12,"3",783693383,27989049.3928571,19291603,0.274764955922471,1403052331608089,37457340.1566113
"1985","Silverado",32192570,3522897,1985-07-12,"3",783693383,27989049.3928571,19291603,0.274764955922471,1403052331608089,37457340.1566113
"1985","Explorers",9873044,3607340,1985-07-12,"3",783693383,27989049.3928571,19291603,0.274764955922471,1403052331608089,37457340.1566113
"1985","E.T.: The Extra-Terrestrial (Re-issue)",40607502,8807023,1985-07-19,"3",783693383,27989049.3928571,19291603,0.274764955922471,1403052331608089,37457340.1566113
"1985","The Man with One Red Shoe",8645411,3139015,1985-07-19,"3",783693383,27989049.3928571,19291603,0.274764955922471,1403052331608089,37457340.1566113
"1985","European Vacation",49364621,12329627,1985-07-26,"3",783693383,27989049.3928571,19291603,0.274764955922471,1403052331608089,37457340.1566113
"1985","The Black Cauldron",21288692,4180110,1985-07-26,"3",783693383,27989049.3928571,19291603,0.274764955922471,1403052331608089,37457340.1566113
"1985","Kiss of the Spider Woman",17005229,55962,1985-07-26,"3",783693383,27989049.3928571,19291603,0.274764955922471,1403052331608089,37457340.1566113
"1985","Fright Night",24922237,6118543,1985-08-02,"3",783693383,27989049.3928571,19291603,0.274764955922471,1403052331608089,37457340.1566113
"1985","Weird Science",23834048,4895421,1985-08-02,"3",783693383,27989049.3928571,19291603,0.274764955922471,1403052331608089,37457340.1566113
"1985","Follow That Bird (Sesame St.)",13961370,2415626,1985-08-02,"3",783693383,27989049.3928571,19291603,0.274764955922471,1403052331608089,37457340.1566113
"1985","Pee-Wee's Big Adventure",40940662,4545847,1985-08-09,"3",783693383,27989049.3928571,19291603,0.274764955922471,1403052331608089,37457340.1566113
"1985","Summer Rental",24689703,5754259,1985-08-09,"3",783693383,27989049.3928571,19291603,0.274764955922471,1403052331608089,37457340.1566113
"1985","Real Genius",12952019,2557180,1985-08-09,"3",783693383,27989049.3928571,19291603,0.274764955922471,1403052331608089,37457340.1566113
"1985","Volunteers",19875740,5184360,1985-08-16,"3",783693383,27989049.3928571,19291603,0.274764955922471,1403052331608089,37457340.1566113
"1985","Year of the Dragon",18707466,4093079,1985-08-16,"3",783693383,27989049.3928571,19291603,0.274764955922471,1403052331608089,37457340.1566113
"1985","Return of the Living Dead",14237880,4403169,1985-08-16,"3",783693383,27989049.3928571,19291603,0.274764955922471,1403052331608089,37457340.1566113
"1985","Teen Wolf",33086611,6120348,1985-08-23,"3",783693383,27989049.3928571,19291603,0.274764955922471,1403052331608089,37457340.1566113
"1985","Better Off Dead",10297601,56371,1985-08-23,"3",783693383,27989049.3928571,19291603,0.274764955922471,1403052331608089,37457340.1566113
"1985","Ghostbusters (Re-issue)",9389135,2085116,1985-08-23,"3",783693383,27989049.3928571,19291603,0.274764955922471,1403052331608089,37457340.1566113
"1985","Compromising Positions",12531831,3014756,1985-08-30,"3",783693383,27989049.3928571,19291603,0.274764955922471,1403052331608089,37457340.1566113
"1985","American Ninja",10499694,3234837,1985-08-30,"3",783693383,27989049.3928571,19291603,0.274764955922471,1403052331608089,37457340.1566113
"1985","Agnes of God",25627836,221552,1985-09-13,"3",783693383,27989049.3928571,19291603,0.274764955922471,1403052331608089,37457340.1566113
"1985","After Hours",10609321,45435,1985-09-13,"3",783693383,27989049.3928571,19291603,0.274764955922471,1403052331608089,37457340.1566113
"1985","Invasion U.S.A.",17536256,6891609,1985-09-27,"3",783693383,27989049.3928571,19291603,0.274764955922471,1403052331608089,37457340.1566113
"1985","The Journey of Natty Gann",9708373,490318,1985-09-27,"3",783693383,27989049.3928571,19291603,0.274764955922471,1403052331608089,37457340.1566113
"1985","Jagged Edge",40491165,4094091,1985-10-04,"4",904179169,30139305.6333333,15587171.5,0.317007588561331,898937386235195,29982284.5399612
"1985","Commando",35100000,7700015,1985-10-04,"4",904179169,30139305.6333333,15587171.5,0.317007588561331,898937386235195,29982284.5399612
"1985","Sweet Dreams",9085049,2161284,1985-10-04,"4",904179169,30139305.6333333,15587171.5,0.317007588561331,898937386235195,29982284.5399612
"1985","Remo Williams: The Adventure Begins",14393902,3376971,1985-10-11,"4",904179169,30139305.6333333,15587171.5,0.317007588561331,898937386235195,29982284.5399612
"1985","Silver Bullet",12361866,4013563,1985-10-11,"4",904179169,30139305.6333333,15587171.5,0.317007588561331,898937386235195,29982284.5399612
"1985","Krush Groove",11052713,2905293,1985-10-25,"4",904179169,30139305.6333333,15587171.5,0.317007588561331,898937386235195,29982284.5399612
"1985","Twice in a Lifetime",8402424,1036429,1985-10-25,"4",904179169,30139305.6333333,15587171.5,0.317007588561331,898937386235195,29982284.5399612
"1985","A Nightmare on Elm Street 2: Freddy's Revenge",29999213,2865475,1985-11-01,"4",904179169,30139305.6333333,15587171.5,0.317007588561331,898937386235195,29982284.5399612
"1985","To Live and Die in L.A.",17307019,3551761,1985-11-01,"4",904179169,30139305.6333333,15587171.5,0.317007588561331,898937386235195,29982284.5399612
"1985","Death Wish 3",16116878,5319116,1985-11-01,"4",904179169,30139305.6333333,15587171.5,0.317007588561331,898937386235195,29982284.5399612
"1985","Target",9023199,2670522,1985-11-08,"4",904179169,30139305.6333333,15587171.5,0.317007588561331,898937386235195,29982284.5399612
"1985","That Was Then... This Is Now",8630068,2502780,1985-11-08,"4",904179169,30139305.6333333,15587171.5,0.317007588561331,898937386235195,29982284.5399612
"1985","Once Bitten",1e+07,4025657,1985-11-15,"4",904179169,30139305.6333333,15587171.5,0.317007588561331,898937386235195,29982284.5399612
"1985","White Nights",42160849,477539,1985-11-22,"4",904179169,30139305.6333333,15587171.5,0.317007588561331,898937386235195,29982284.5399612
"1985","King Solomon's Mines",15057465,5005788,1985-11-22,"4",904179169,30139305.6333333,15587171.5,0.317007588561331,898937386235195,29982284.5399612
"1985","One Magic Christmas",13677222,2662241,1985-11-22,"4",904179169,30139305.6333333,15587171.5,0.317007588561331,898937386235195,29982284.5399612
"1985","Rocky IV",127873716,19991537,1985-11-27,"4",904179169,30139305.6333333,15587171.5,0.317007588561331,898937386235195,29982284.5399612
"1985","Santa Claus: The Movie",23717291,5647160,1985-11-27,"4",904179169,30139305.6333333,15587171.5,0.317007588561331,898937386235195,29982284.5399612
"1985","Spies Like Us",60088980,8614039,1985-12-06,"4",904179169,30139305.6333333,15587171.5,0.317007588561331,898937386235195,29982284.5399612
"1985","Young Sherlock Holmes",19739575,2538234,1985-12-06,"4",904179169,30139305.6333333,15587171.5,0.317007588561331,898937386235195,29982284.5399612
"1985","Runaway Train",7683620,2601480,1985-12-06,"4",904179169,30139305.6333333,15587171.5,0.317007588561331,898937386235195,29982284.5399612
"1985","The Jewel of the Nile",75973200,6645455,1985-12-13,"4",904179169,30139305.6333333,15587171.5,0.317007588561331,898937386235195,29982284.5399612
