"year","movies_name","total_gross","opening_week","opening_date"
"1990","Young Guns II","44,143,410 ","8,017,438 ","08-03"
"1990","Duck Tales: The Movie","18,115,724 ","3,870,366 ","08-03"
"1990","Mo' Better Blues","16,153,593 ","4,387,360 ","08-03"
"1990","Flatliners","61,489,265 ","10,034,685 ","08-10"
"1990","Air America","31,053,601 ","8,064,480 ","08-10"
"1990","The Two Jakes","10,005,969 ","3,729,149 ","08-10"
"1990","The Exorcist III","26,098,824 ","9,312,219 ","08-17"
"1990","My Blue Heaven","23,591,472 ","6,207,092 ","08-17"
"1990","Taking Care of Business","20,005,435 ","3,620,054 ","08-17"
"1990","Wild at Heart","14,560,247 ","2,913,764 ","08-17"
"1990","Darkman","33,878,502 ","8,054,860 ","08-24"
"1990","Men at Work","16,247,964 ","3,184,311 ","08-24"
"1990","Pump Up the Volume","11,541,758 ","1,601,489 ","08-24"
"1990","The Witches","10,360,553 ","2,221,402 ","08-24"
"1990","Postcards from the Edge","39,071,603 ","7,871,856 ","09-14"
"1990","Death Warrant","16,853,487 ","5,019,902 ","09-14"
"1990","Goodfellas","46,836,214 ","6,368,901 ","09-19"
"1990","Narrow Margin","10,873,237 ","3,628,060 ","09-21"
"1990","Pacific Heights","29,381,956 ","6,912,637 ","09-28"
"1990","Marked for Death","46,044,396 ","11,790,047 ","10-05"
"1990","Fantasia (Re-issue) (1990)","25,363,371 ","6,047,613 ","10-05"
"1990","Avalon","15,740,796 ","226,613 ","10-05"
"1990","Henry & June","11,567,449 ","1,032,942 ","10-05"
"1990","Memphis Belle","27,441,977 ","5,026,846 ","10-12"
"1990","Mr. Destiny","15,379,253 ","2,991,605 ","10-12"
"1990","Quigley Down Under","21,413,105 ","3,853,149 ","10-19"
"1990","White Palace","17,487,531 ","1,078,697 ","10-19"
"1990","Reversal of Fortune","15,445,131 ","176,985 ","10-19"
"1990","Sibling Rivalry","17,854,933 ","4,017,930 ","10-26"
"1990","Graveyard Shift","11,582,891 ","5,082,300 ","10-26"
"1990","Jacob's Ladder","26,118,851 ","7,500,760 ","11-02"
"1990","Dances with Wolves","184,208,848 ","598,257 ","11-09"
"1990","Child's Play 2","28,501,605 ","10,718,520 ","11-09"
"1990","Home Alone","285,761,243 ","17,081,997 ","11-16"
"1990","Rocky V","40,946,358 ","14,073,170 ","11-16"
"1990","The Rescuers Down Under","27,931,461 ","3,499,819 ","11-16"
"1990","Three Men and a Little Lady","71,609,321 ","13,774,642 ","11-21"
"1990","Predator 2","30,669,413 ","8,784,943 ","11-21"
"1990","Misery","61,276,872 ","10,076,834 ","11-30"
"1990","Edward Scissorhands","56,362,352 ","159,622 ","12-07"
"1990","The Rookie (1990)","21,633,874 ","5,510,056 ","12-07"
"1990","The Grifters","13,446,769 ","71,034 ","12-07"
"1990","Look Who's Talking Too","47,789,074 ","8,100,640 ","12-14"
"1990","Mermaids","35,419,397 ","3,514,678 ","12-14"
"1990","Kindergarten Cop","91,457,688 ","7,918,560 ","12-22"
"1990","Awakenings","52,096,475 ","417,076 ","12-22"
"1990","The Russia House","22,997,992 ","4,435,650 ","12-22"
"1990","Hamlet (1990)","20,710,451 ","116,975 ","12-22"
"1990","The Bonfire of the Vanities","15,691,192 ","4,216,063 ","12-22"
"1990","The Godfather Part III","66,666,062 ","19,558,558 ","12-25"
"1990","Green Card","29,888,235 ","47,781 ","12-25"
