"year","movies_name","total_gross","opening_week","opening_date"
"2008","Indiana Jones and the Kingdom of the Crystal Skull","317,101,119 ","100,137,835 ","05-22"
"2008","Sex and the City","152,647,258 ","57,038,404 ","05-30"
"2008","The Strangers","52,597,610 ","20,997,985 ","05-30"
"2008","Kung Fu Panda","215,434,591 ","60,239,130 ","06-06"
"2008","You Don't Mess with the Zohan","100,018,837 ","38,531,374 ","06-06"
"2008","The Incredible Hulk","134,806,913 ","55,414,050 ","06-13"
"2008","The Happening","64,506,874 ","30,517,109 ","06-13"
"2008","Get Smart","130,319,208 ","38,683,480 ","06-20"
"2008","The Love Guru","32,235,793 ","13,907,130 ","06-20"
"2008","WALL-E","223,808,164 ","63,087,526 ","06-27"
"2008","Wanted","134,508,551 ","50,927,085 ","06-27"
"2008","Hancock","227,946,274 ","62,603,879 ","07-02"
"2008","Journey to the Center of the Earth","101,704,370 ","21,018,141 ","07-11"
"2008","Hellboy II: The Golden Army","75,986,503 ","34,539,115 ","07-11"
"2008","The Dark Knight","533,345,358 ","158,411,483 ","07-18"
"2008","Mamma Mia!","144,130,063 ","27,751,240 ","07-18"
"2008","Space Chimps","30,105,968 ","7,181,374 ","07-18"
"2008","Step Brothers","100,468,793 ","30,940,732 ","07-25"
"2008","The Mummy: Tomb of the Dragon Emperor","102,491,776 ","40,457,770 ","08-01"
"2008","Pineapple Express","87,341,380 ","23,245,025 ","08-06"
"2008","The Sisterhood of the Traveling Pants 2","44,089,964 ","10,678,430 ","08-06"
"2008","Tropic Thunder","110,515,313 ","25,812,796 ","08-13"
"2008","Star Wars: The Clone Wars","35,161,554 ","14,611,273 ","08-15"
"2008","Mirrors","30,691,439 ","11,161,074 ","08-15"
"2008","The House Bunny","48,237,389 ","14,533,702 ","08-22"
"2008","Death Race","36,316,032 ","12,621,090 ","08-22"
"2008","Burn After Reading","60,355,347 ","19,128,001 ","09-12"
"2008","Righteous Kill","40,081,410 ","16,288,361 ","09-12"
"2008","Tyler Perry's The Family That Preys","37,105,289 ","17,381,218 ","09-12"
"2008","Lakeview Terrace","39,263,506 ","15,004,672 ","09-19"
"2008","Eagle Eye","101,440,743 ","29,150,721 ","09-26"
"2008","Nights in Rodanthe","41,850,659 ","13,418,454 ","09-26"
"2008","Fireproof","33,456,317 ","6,836,036 ","09-26"
"2008","Beverly Hills Chihuahua","94,514,402 ","29,300,465 ","10-03"
"2008","Nick and Norah's Infinite Playlist","31,487,293 ","11,311,751 ","10-03"
"2008","Body of Lies","39,394,666 ","12,884,416 ","10-10"
"2008","Quarantine","31,691,811 ","14,211,321 ","10-10"
"2008","Max Payne","40,689,393 ","17,639,849 ","10-17"
"2008","The Secret Life of Bees","37,770,162 ","10,527,799 ","10-17"
"2008","High School Musical 3: Senior Year","90,559,416 ","42,030,184 ","10-24"
"2008","Saw V","56,746,769 ","30,053,954 ","10-24"
"2008","Changeling","35,739,802 ","489,015 ","10-24"
"2008","Zack and Miri Make a Porno","31,457,946 ","10,065,630 ","10-31"
"2008","Madagascar: Escape 2 Africa","180,010,950 ","63,106,589 ","11-07"
"2008","Role Models","67,294,270 ","19,167,085 ","11-07"
"2008","Slumdog Millionaire","141,319,928 ","360,018 ","11-12"
"2008","Quantum of Solace","168,368,427 ","67,528,882 ","11-14"
"2008","Twilight","192,769,854 ","69,637,740 ","11-21"
"2008","Bolt","114,053,579 ","26,223,128 ","11-21"
"2008","Four Christmases","120,146,040 ","31,069,826 ","11-26"
"2008","Australia","49,554,002 ","14,800,723 ","11-26"
"2008","Milk","31,841,299 ","1,453,844 ","11-26"
"2008","Transporter 3","31,715,062 ","12,063,452 ","11-26"
"2008","The Reader","34,194,407 ","168,051 ","12-10"
"2008","Gran Torino","148,095,302 ","271,720 ","12-12"
"2008","The Day the Earth Stood Still (2008)","79,366,978 ","30,480,153 ","12-12"
"2008","Doubt","33,446,470 ","507,226 ","12-12"
"2008","Yes Man","97,690,976 ","18,262,471 ","12-19"
"2008","Seven Pounds","69,951,824 ","14,851,136 ","12-19"
"2008","The Tale of Despereaux","50,877,145 ","10,103,675 ","12-19"
"2008","Marley and Me","143,153,751 ","36,357,586 ","12-25"
"2008","The Curious Case of Benjamin Button","127,509,326 ","26,853,816 ","12-25"
"2008","Bedtime Stories","110,101,975 ","27,450,296 ","12-25"
"2008","Valkyrie","83,077,833 ","21,027,007 ","12-25"
"2008","Defiance","28,644,813 ","123,513 ","12-31"
