"year","movies_name","total_gross","opening_week","opening_date"
"2001","Zoolander","45,172,250 ","15,525,043 ","09-28"
"2001","Hearts in Atlantis","24,185,781 ","9,021,494 ","09-28"
"2001","Training Day","76,631,907 ","22,550,788 ","10-05"
"2001","Serendipity","50,294,317 ","13,309,241 ","10-05"
"2001","Joy Ride","21,974,919 ","7,347,259 ","10-05"
"2001","Bandits","41,575,141 ","13,050,700 ","10-12"
"2001","Corky Romano","23,980,304 ","9,023,173 ","10-12"
"2001","From Hell","31,602,566 ","11,014,818 ","10-19"
"2001","Riding in Cars with Boys","30,165,536 ","10,404,652 ","10-19"
"2001","K-PAX","50,338,485 ","17,215,275 ","10-26"
"2001","Thirteen Ghosts","41,867,960 ","15,165,355 ","10-26"
"2001","Monsters, Inc.","255,873,250 ","62,577,067 ","11-02"
"2001","Domestic Disturbance","45,246,095 ","14,033,112 ","11-02"
"2001","The One","43,905,746 ","19,112,404 ","11-02"
"2001","Amelie","33,225,499 ","136,470 ","11-02"
"2001","Shallow Hal","70,839,203 ","22,518,295 ","11-09"
"2001","Heist","23,510,841 ","7,823,521 ","11-09"
"2001","Harry Potter and the Sorcerer's Stone","317,575,550 ","90,294,621 ","11-16"
"2001","Spy Game","62,362,560 ","21,689,125 ","11-21"
"2001","Black Knight","33,426,971 ","11,102,948 ","11-21"
"2001","In the Bedroom","35,930,604 ","93,972 ","11-23"
"2001","Behind Enemy Lines","58,856,790 ","18,736,133 ","11-30"
"2001","Ocean's Eleven","183,417,150 ","38,107,822 ","12-07"
"2001","Vanilla Sky","100,618,344 ","25,015,518 ","12-14"
"2001","The Royal Tenenbaums","52,364,010 ","276,981 ","12-14"
"2001","Not Another Teen Movie","38,252,284 ","12,615,116 ","12-14"
"2001","The Lord of the Rings: The Fellowship of the Ring","313,364,114 ","47,211,490 ","12-19"
"2001","A Beautiful Mind","170,742,341 ","367,151 ","12-21"
"2001","Jimmy Neutron: Boy Genius","80,936,232 ","13,832,786 ","12-21"
"2001","How High","31,178,740 ","7,102,260 ","12-21"
"2001","The Majestic","27,807,266 ","4,904,339 ","12-21"
"2001","Joe Somebody","22,771,646 ","3,553,725 ","12-21"
"2001","Ali","58,203,105 ","14,710,892 ","12-25"
"2001","Kate and Leopold","47,121,859 ","9,725,408 ","12-25"
"2001","Gosford Park","41,308,615 ","241,219 ","12-26"
"2001","Monster's Ball","31,273,922 ","110,552 ","12-26"
"2001","Black Hawk Down","108,638,745 ","179,823 ","12-28"
"2001","I Am Sam","40,311,852 ","41,779 ","12-28"
