"year","movies_name","total_gross","opening_week","opening_date"
"1992","A League of Their Own","107,533,928 ","13,739,456 ","07-01"
"1992","Boomerang","70,052,444 ","13,640,706 ","07-01"
"1992","Universal Soldier","36,299,898 ","10,057,084 ","07-10"
"1992","Prelude to a Kiss","20,006,730 ","5,273,395 ","07-10"
"1992","Cool World","14,110,589 ","5,556,451 ","07-10"
"1992","Honey, I Blew Up the Kid","58,662,452 ","11,083,318 ","07-17"
"1992","A Stranger Among Us","12,282,994 ","2,886,082 ","07-17"
"1992","Mo' Money","40,227,006 ","12,385,415 ","07-24"
"1992","Death Becomes Her","58,422,650 ","12,110,355 ","07-31"
"1992","Buffy the Vampire Slayer","16,624,456 ","4,515,541 ","07-31"
"1992","Enchanted April","13,200,170 ","73,041 ","07-31"
"1992","Bebe's Kids","8,442,162 ","3,010,987 ","07-31"
"1992","Unforgiven","101,157,447 ","15,018,007 ","08-07"
"1992","3 Ninjas","29,000,301 ","5,888,920 ","08-07"
"1992","Raising Cain","21,370,057 ","6,203,835 ","08-07"
"1992","Whispers in the Dark","11,124,511 ","3,177,158 ","08-07"
"1992","Single White Female","48,017,402 ","10,212,401 ","08-14"
"1992","Stay Tuned","10,736,401 ","3,532,540 ","08-14"
"1992","Rapid Fire","14,356,479 ","4,815,850 ","08-21"
"1992","Honeymoon in Vegas","35,208,854 ","7,318,157 ","08-28"
"1992","Pet Sematary II","17,092,453 ","4,825,100 ","08-28"
"1992","Sneakers","51,432,691 ","10,031,145 ","09-11"
"1992","Hellraiser III: Hell on Earth","12,534,961 ","3,208,009 ","09-11"
"1992","Captain Ron","22,518,097 ","4,893,112 ","09-18"
"1992","Singles","18,471,850 ","4,184,875 ","09-18"
"1992","School Ties","14,715,067 ","3,020,071 ","09-18"
"1992","Husbands and Wives","10,555,619 ","3,520,550 ","09-18"
"1992","The Last of the Mohicans","75,505,856 ","10,976,661 ","09-25"
"1992","Mr. Saturday Night","13,351,357 ","4,514,027 ","09-25"
"1992","The Mighty Ducks","50,752,337 ","6,035,133 ","10-02"
"1992","Mr. Baseball","20,883,046 ","5,240,375 ","10-02"
"1992","Hero","19,507,345 ","5,210,875 ","10-02"
"1992","Glengarry Glen Ross","10,725,228 ","2,104,402 ","10-02"
"1992","Under Siege","83,563,139 ","15,760,003 ","10-09"
"1992","A River Runs Through It","43,440,294 ","298,277 ","10-09"
"1992","Candyman","25,792,310 ","5,404,320 ","10-16"
"1992","Consenting Adults","21,591,728 ","5,023,467 ","10-16"
"1992","Pure Country","15,164,458 ","2,739,680 ","10-23"
"1992","Passenger 57","44,065,653 ","10,513,925 ","11-06"
"1992","Jennifer 8","11,390,479 ","3,619,666 ","11-06"
"1992","Aladdin","217,350,219 ","196,664 ","11-13"
"1992","Bram Stoker's Dracula","82,522,790 ","30,521,679 ","11-13"
"1992","Home Alone 2: Lost in New York","173,585,516 ","31,126,882 ","11-20"
"1992","Malcolm X","48,169,910 ","9,871,125 ","11-20"
"1992","The Bodyguard","121,945,720 ","16,611,793 ","11-25"
"1992","The Crying Game","62,548,947 ","101,107 ","11-27"
"1992","The Distinguished Gentleman","46,666,502 ","10,611,040 ","12-04"
"1992","A Few Good Men","141,340,178 ","15,517,468 ","12-11"
"1992","The Muppet Christmas Carol","27,281,507 ","5,010,109 ","12-11"
"1992","Forever Young","55,956,187 ","5,609,875 ","12-18"
"1992","Leap of Faith","23,369,283 ","3,222,768 ","12-18"
"1992","Toys","23,278,931 ","4,810,027 ","12-18"
"1992","Used People","17,957,265 ","51,955 ","12-18"
"1992","Scent of a Woman","63,095,253 ","357,468 ","12-23"
"1992","Hoffa","24,276,506 ","6,406,012 ","12-25"
"1992","Trespass","13,249,535 ","5,012,910 ","12-25"
"1992","Chaplin","9,493,259 ","84,669 ","12-25"
