"year","movies_name","total_gross","opening_week","opening_date"
"2000","Bounce","36,805,288 ","11,423,716 ","11-17"
"2000","The 6th Day","34,604,280 ","13,020,883 ","11-17"
"2000","Unbreakable","95,011,339 ","30,330,771 ","11-22"
"2000","102 Dalmatians","66,957,026 ","19,883,351 ","11-22"
"2000","Crouching Tiger, Hidden Dragon","128,078,872 ","663,205 ","12-08"
"2000","Vertical Limit","69,243,859 ","15,507,845 ","12-08"
"2000","Proof of Life","32,598,931 ","10,207,869 ","12-08"
"2000","Snatch","30,328,156 ","27,932 ","12-08"
"2000","What Women Want","182,811,707 ","33,614,543 ","12-15"
"2000","The Emperor's New Groove","89,302,687 ","9,812,302 ","12-15"
"2000","Chocolat","71,509,363 ","157,624 ","12-15"
"2000","Dude, Where's My Car?","46,729,800 ","13,845,914 ","12-15"
"2000","Cast Away","233,632,142 ","28,883,406 ","12-22"
"2000","Miss Congeniality","106,807,667 ","10,046,534 ","12-22"
"2000","The Family Man","75,793,305 ","10,554,960 ","12-22"
"2000","Finding Forrester","51,804,714 ","701,207 ","12-22"
"2000","O Brother, Where Art Thou?","45,512,588 ","195,104 ","12-22"
"2000","Thirteen Days","34,592,089 ","46,668 ","12-22"
"2000","Dracula 2000","33,022,767 ","8,636,567 ","12-22"
"2000","Traffic","124,115,725 ","184,725 ","12-27"
