"year","movies_name","total_gross","opening_week","opening_date"
"1991","Double Impact","30,102,717 ","7,574,703 ","08-09"
"1991","Pure Luck","22,641,969 ","5,010,810 ","08-09"
"1991","The Commitments","14,919,570 ","271,333 ","08-16"
"1991","Dead Again","38,016,380 ","3,479,395 ","08-23"
"1991","Child's Play 3","14,960,255 ","5,718,940 ","08-30"
"1991","Freddy's Dead: The Final Nightmare","34,872,033 ","12,966,525 ","09-13"
"1991","The Fisher King","41,895,491 ","311,662 ","09-20"
"1991","Paradise (1991)","18,634,643 ","38,778 ","09-20"
"1991","Deceived","28,738,096 ","4,316,719 ","09-27"
"1991","Necessary Roughness","26,255,594 ","6,513,130 ","09-27"
"1991","Ricochet","21,756,163 ","4,831,181 ","10-04"
"1991","The Super","11,000,863 ","3,656,390 ","10-04"
"1991","Little Man Tate","25,010,896 ","230,106 ","10-11"
"1991","Frankie and Johnny (1991)","22,773,535 ","4,768,177 ","10-11"
"1991","Ernest Scared Stupid","14,143,280 ","4,453,132 ","10-11"
"1991","Shattered","11,511,031 ","3,457,105 ","10-11"
"1991","Other People's Money","25,682,090 ","5,012,332 ","10-18"
"1991","Curly Sue","33,691,313 ","4,974,958 ","10-25"
"1991","House Party 2","19,438,638 ","6,027,105 ","10-25"
"1991","The Butcher's Wife","9,689,816 ","2,442,229 ","10-25"
"1991","The People Under the Stairs","24,204,154 ","5,522,250 ","11-01"
"1991","Billy Bathgate","15,565,363 ","4,051,590 ","11-01"
"1991","Highlander 2: The Quickening","15,556,340 ","5,280,490 ","11-01"
"1991","All I Want for Christmas","14,812,144 ","3,645,720 ","11-08"
"1991","Beauty and the Beast","145,863,363 ","162,146 ","11-15"
"1991","Cape Fear","79,091,969 ","10,261,025 ","11-15"
"1991","The Addams Family","113,502,426 ","24,203,754 ","11-22"
"1991","An American Tail: Fievel Goes West","22,166,041 ","3,435,625 ","11-22"
"1991","For the Boys","17,860,280 ","71,348 ","11-22"
"1991","My Girl","59,489,799 ","12,391,783 ","11-27"
"1991","Star Trek VI: The Undiscovered Country","74,888,996 ","18,162,837 ","12-06"
"1991","Hook","119,654,823 ","13,522,535 ","12-11"
"1991","The Last Boy Scout","59,509,925 ","7,923,669 ","12-13"
"1991","Bugsy","49,114,016 ","140,358 ","12-13"
"1991","Father of the Bride","89,325,780 ","7,031,146 ","12-20"
"1991","JFK","70,405,498 ","5,223,658 ","12-20"
"1991","Fried Green Tomatoes","82,418,501 ","105,317 ","12-27"
"1991","The Prince of Tides","74,787,599 ","10,035,412 ","12-27"
"1991","Grand Canyon","33,243,020 ","67,546 ","12-27"
